"Step","bright-planet-137 - test/psnr_scat","bright-planet-137 - test/psnr_scat__MIN","bright-planet-137 - test/psnr_scat__MAX"
"1485","34.784122467041016","34.784122467041016","34.784122467041016"
"1486","45.893028259277344","45.893028259277344","45.893028259277344"
"1487","39.332069396972656","39.332069396972656","39.332069396972656"
"1488","46.10523986816406","46.10523986816406","46.10523986816406"
"1489","36.012001037597656","36.012001037597656","36.012001037597656"
"1490","41.6234130859375","41.6234130859375","41.6234130859375"
"1491","44.81413650512695","44.81413650512695","44.81413650512695"
"1492","39.078731536865234","39.078731536865234","39.078731536865234"
"1493","47.67096710205078","47.67096710205078","47.67096710205078"
"1494","37.30783462524414","37.30783462524414","37.30783462524414"
"1495","44.225860595703125","44.225860595703125","44.225860595703125"
"1496","44.72916793823242","44.72916793823242","44.72916793823242"
"1497","30.388187408447266","30.388187408447266","30.388187408447266"
"1498","39.79471969604492","39.79471969604492","39.79471969604492"
"1499","33.21797561645508","33.21797561645508","33.21797561645508"
"1500","40.05471420288086","40.05471420288086","40.05471420288086"
"1501","43.814327239990234","43.814327239990234","43.814327239990234"
"1502","33.06705856323242","33.06705856323242","33.06705856323242"
"1503","39.655887603759766","39.655887603759766","39.655887603759766"
"1504","45.726234436035156","45.726234436035156","45.726234436035156"
"1505","42.79943084716797","42.79943084716797","42.79943084716797"
"1506","43.64655303955078","43.64655303955078","43.64655303955078"
"1507","40.97459030151367","40.97459030151367","40.97459030151367"
"1508","42.34524917602539","42.34524917602539","42.34524917602539"
"1509","43.38397216796875","43.38397216796875","43.38397216796875"
"1510","46.23141860961914","46.23141860961914","46.23141860961914"
"1511","35.056495666503906","35.056495666503906","35.056495666503906"
"1512","31.37029266357422","31.37029266357422","31.37029266357422"
"1513","38.380001068115234","38.380001068115234","38.380001068115234"
"1514","39.432437896728516","39.432437896728516","39.432437896728516"
"1515","42.22856521606445","42.22856521606445","42.22856521606445"
"1516","36.20840072631836","36.20840072631836","36.20840072631836"
"1517","47.3497200012207","47.3497200012207","47.3497200012207"
"1518","29.323991775512695","29.323991775512695","29.323991775512695"
"1519","33.659812927246094","33.659812927246094","33.659812927246094"
"1520","41.24630355834961","41.24630355834961","41.24630355834961"
"1521","46.38240051269531","46.38240051269531","46.38240051269531"
"1522","38.29526138305664","38.29526138305664","38.29526138305664"
"1523","42.299163818359375","42.299163818359375","42.299163818359375"
"1524","46.83408737182617","46.83408737182617","46.83408737182617"
"1525","28.54218101501465","28.54218101501465","28.54218101501465"
"1526","39.44109344482422","39.44109344482422","39.44109344482422"
"1527","34.570186614990234","34.570186614990234","34.570186614990234"
"1528","47.109310150146484","47.109310150146484","47.109310150146484"
"1529","44.9453125","44.9453125","44.9453125"
"1530","41.273067474365234","41.273067474365234","41.273067474365234"
"1531","36.10354232788086","36.10354232788086","36.10354232788086"
"1532","43.05305862426758","43.05305862426758","43.05305862426758"
"1533","43.10187530517578","43.10187530517578","43.10187530517578"
"1534","37.896568298339844","37.896568298339844","37.896568298339844"
"1535","40.337890625","40.337890625","40.337890625"
"1536","44.996971130371094","44.996971130371094","44.996971130371094"
"1537","45.481571197509766","45.481571197509766","45.481571197509766"
"1538","30.42952537536621","30.42952537536621","30.42952537536621"
"1539","42.72419738769531","42.72419738769531","42.72419738769531"
"1541","40.61771011352539","40.61771011352539","40.61771011352539"
"1542","34.2261848449707","34.2261848449707","34.2261848449707"
"1543","39.116355895996094","39.116355895996094","39.116355895996094"
"1544","45.46307373046875","45.46307373046875","45.46307373046875"
"1545","46.19791030883789","46.19791030883789","46.19791030883789"
"1546","34.02024841308594","34.02024841308594","34.02024841308594"
"1547","42.26494598388672","42.26494598388672","42.26494598388672"
"1548","42.17816925048828","42.17816925048828","42.17816925048828"
"1549","47.163150787353516","47.163150787353516","47.163150787353516"
"1550","42.414363861083984","42.414363861083984","42.414363861083984"
"1551","38.1349983215332","38.1349983215332","38.1349983215332"
"1552","45.42825698852539","45.42825698852539","45.42825698852539"
"1553","35.040382385253906","35.040382385253906","35.040382385253906"
"1554","47.08590316772461","47.08590316772461","47.08590316772461"
"1555","42.30641174316406","42.30641174316406","42.30641174316406"
"1556","42.86199188232422","42.86199188232422","42.86199188232422"
"1557","46.91712188720703","46.91712188720703","46.91712188720703"
"1558","36.890655517578125","36.890655517578125","36.890655517578125"
"1559","41.58137130737305","41.58137130737305","41.58137130737305"
"1560","38.35603332519531","38.35603332519531","38.35603332519531"
"1561","38.980567932128906","38.980567932128906","38.980567932128906"
"1562","46.96215057373047","46.96215057373047","46.96215057373047"
"1563","37.26408767700195","37.26408767700195","37.26408767700195"
"1564","32.57908248901367","32.57908248901367","32.57908248901367"
"1565","43.311744689941406","43.311744689941406","43.311744689941406"
"1566","42.280887603759766","42.280887603759766","42.280887603759766"
"1567","45.52821731567383","45.52821731567383","45.52821731567383"
"1568","34.693565368652344","34.693565368652344","34.693565368652344"
"1569","45.11299133300781","45.11299133300781","45.11299133300781"
"1570","42.354881286621094","42.354881286621094","42.354881286621094"
"1571","40.160194396972656","40.160194396972656","40.160194396972656"
"1572","28.79913902282715","28.79913902282715","28.79913902282715"
"1573","45.938934326171875","45.938934326171875","45.938934326171875"
"1574","31.657512664794922","31.657512664794922","31.657512664794922"
"1575","35.792823791503906","35.792823791503906","35.792823791503906"
"1576","36.22016525268555","36.22016525268555","36.22016525268555"
"1577","27.772274017333984","27.772274017333984","27.772274017333984"
"1578","45.613792419433594","45.613792419433594","45.613792419433594"
"1579","33.906864166259766","33.906864166259766","33.906864166259766"
"1580","44.631744384765625","44.631744384765625","44.631744384765625"
"1581","41.59563064575195","41.59563064575195","41.59563064575195"
"1582","44.05593490600586","44.05593490600586","44.05593490600586"
"1583","35.58133316040039","35.58133316040039","35.58133316040039"
"1584","38.70742416381836","38.70742416381836","38.70742416381836"
"1585","43.559207916259766","43.559207916259766","43.559207916259766"
"1586","37.3347282409668","37.3347282409668","37.3347282409668"
"1587","43.21762466430664","43.21762466430664","43.21762466430664"
"1588","44.75478744506836","44.75478744506836","44.75478744506836"
"1589","46.13276672363281","46.13276672363281","46.13276672363281"
"1590","45.50753402709961","45.50753402709961","45.50753402709961"
"1591","31.597871780395508","31.597871780395508","31.597871780395508"
"1592","43.227481842041016","43.227481842041016","43.227481842041016"
"1593","38.91781234741211","38.91781234741211","38.91781234741211"
"1594","36.3171501159668","36.3171501159668","36.3171501159668"
"1595","40.195098876953125","40.195098876953125","40.195098876953125"
"1596","40.923187255859375","40.923187255859375","40.923187255859375"
"1597","41.59738540649414","41.59738540649414","41.59738540649414"
"1598","32.637596130371094","32.637596130371094","32.637596130371094"
"1599","38.73667907714844","38.73667907714844","38.73667907714844"
"1600","45.15303421020508","45.15303421020508","45.15303421020508"
"1601","39.71257019042969","39.71257019042969","39.71257019042969"
"1602","46.48054504394531","46.48054504394531","46.48054504394531"
"1603","39.21906280517578","39.21906280517578","39.21906280517578"
"1604","41.88230514526367","41.88230514526367","41.88230514526367"
"1605","40.99843215942383","40.99843215942383","40.99843215942383"
"1606","33.70918655395508","33.70918655395508","33.70918655395508"
"1607","42.74897766113281","42.74897766113281","42.74897766113281"
"1608","40.058353424072266","40.058353424072266","40.058353424072266"
"1609","39.20682907104492","39.20682907104492","39.20682907104492"
"1610","40.49076461791992","40.49076461791992","40.49076461791992"
"1611","41.44208908081055","41.44208908081055","41.44208908081055"
"1612","33.15765380859375","33.15765380859375","33.15765380859375"
"1613","44.81432342529297","44.81432342529297","44.81432342529297"
"1614","47.0644416809082","47.0644416809082","47.0644416809082"
"1615","37.12367248535156","37.12367248535156","37.12367248535156"
"1616","40.22713088989258","40.22713088989258","40.22713088989258"
"1617","36.65080261230469","36.65080261230469","36.65080261230469"
"1618","41.93670654296875","41.93670654296875","41.93670654296875"
"1619","37.88725280761719","37.88725280761719","37.88725280761719"
"1620","28.87640953063965","28.87640953063965","28.87640953063965"
"1621","44.83650207519531","44.83650207519531","44.83650207519531"
"1622","30.68525505065918","30.68525505065918","30.68525505065918"
"1623","45.903202056884766","45.903202056884766","45.903202056884766"
"1624","45.54597473144531","45.54597473144531","45.54597473144531"
"1625","40.27458953857422","40.27458953857422","40.27458953857422"
"1626","44.20622253417969","44.20622253417969","44.20622253417969"
"1627","32.23403549194336","32.23403549194336","32.23403549194336"
"1628","37.23294448852539","37.23294448852539","37.23294448852539"
"1629","42.890018463134766","42.890018463134766","42.890018463134766"
"1630","43.300376892089844","43.300376892089844","43.300376892089844"
"1631","46.339447021484375","46.339447021484375","46.339447021484375"
"1632","35.45754623413086","35.45754623413086","35.45754623413086"
"1633","36.80926513671875","36.80926513671875","36.80926513671875"
"1634","44.31969451904297","44.31969451904297","44.31969451904297"
"1635","43.16667556762695","43.16667556762695","43.16667556762695"
"1636","33.698795318603516","33.698795318603516","33.698795318603516"
"1638","47.22010040283203","47.22010040283203","47.22010040283203"
"1639","45.622589111328125","45.622589111328125","45.622589111328125"
"1640","46.41126251220703","46.41126251220703","46.41126251220703"
"1641","42.20738983154297","42.20738983154297","42.20738983154297"
"1642","42.13479995727539","42.13479995727539","42.13479995727539"
"1643","37.39305877685547","37.39305877685547","37.39305877685547"
"1644","33.79922866821289","33.79922866821289","33.79922866821289"
"1645","42.50521469116211","42.50521469116211","42.50521469116211"
"1646","37.17158889770508","37.17158889770508","37.17158889770508"
"1647","36.550968170166016","36.550968170166016","36.550968170166016"
"1648","42.71632385253906","42.71632385253906","42.71632385253906"
"1649","32.39039993286133","32.39039993286133","32.39039993286133"
"1650","43.65093994140625","43.65093994140625","43.65093994140625"
"1651","40.665985107421875","40.665985107421875","40.665985107421875"
"1652","44.166114807128906","44.166114807128906","44.166114807128906"
"1653","30.844972610473633","30.844972610473633","30.844972610473633"
"1654","33.02310562133789","33.02310562133789","33.02310562133789"
"1655","44.608516693115234","44.608516693115234","44.608516693115234"
"1656","37.90107727050781","37.90107727050781","37.90107727050781"
"1657","31.999570846557617","31.999570846557617","31.999570846557617"
"1658","43.25545120239258","43.25545120239258","43.25545120239258"
"1659","35.17119598388672","35.17119598388672","35.17119598388672"
"1660","37.802913665771484","37.802913665771484","37.802913665771484"
"1661","43.15985107421875","43.15985107421875","43.15985107421875"
"1662","42.74422836303711","42.74422836303711","42.74422836303711"
"1663","39.673709869384766","39.673709869384766","39.673709869384766"
"1664","46.575294494628906","46.575294494628906","46.575294494628906"
"1665","43.48993682861328","43.48993682861328","43.48993682861328"
"1666","38.992610931396484","38.992610931396484","38.992610931396484"
"1667","42.7088508605957","42.7088508605957","42.7088508605957"
"1668","41.75517654418945","41.75517654418945","41.75517654418945"
"1669","42.017696380615234","42.017696380615234","42.017696380615234"
"1671","41.37966537475586","41.37966537475586","41.37966537475586"
"1672","29.538719177246094","29.538719177246094","29.538719177246094"
"1673","45.3590202331543","45.3590202331543","45.3590202331543"
"1674","40.90029525756836","40.90029525756836","40.90029525756836"
"1675","39.60070037841797","39.60070037841797","39.60070037841797"
"1676","45.251285552978516","45.251285552978516","45.251285552978516"
"1677","40.885215759277344","40.885215759277344","40.885215759277344"
"1678","40.41516876220703","40.41516876220703","40.41516876220703"
"1679","36.379215240478516","36.379215240478516","36.379215240478516"
"1680","40.532752990722656","40.532752990722656","40.532752990722656"
"1681","34.787864685058594","34.787864685058594","34.787864685058594"
"1682","40.89085388183594","40.89085388183594","40.89085388183594"
"1683","39.03559494018555","39.03559494018555","39.03559494018555"
"1684","38.87041091918945","38.87041091918945","38.87041091918945"
"1685","44.83912658691406","44.83912658691406","44.83912658691406"
"1686","45.94624710083008","45.94624710083008","45.94624710083008"
"1687","42.72947692871094","42.72947692871094","42.72947692871094"
"1688","44.02170944213867","44.02170944213867","44.02170944213867"
"1689","42.86410903930664","42.86410903930664","42.86410903930664"
"1690","37.23183059692383","37.23183059692383","37.23183059692383"
"1691","43.54975509643555","43.54975509643555","43.54975509643555"
"1692","47.63497543334961","47.63497543334961","47.63497543334961"
"1693","37.606292724609375","37.606292724609375","37.606292724609375"
"1694","44.543792724609375","44.543792724609375","44.543792724609375"
"1695","35.58219909667969","35.58219909667969","35.58219909667969"
"1696","45.76771545410156","45.76771545410156","45.76771545410156"
"1697","43.17802810668945","43.17802810668945","43.17802810668945"
"1698","45.632354736328125","45.632354736328125","45.632354736328125"
"1699","42.21295166015625","42.21295166015625","42.21295166015625"
"1700","42.338905334472656","42.338905334472656","42.338905334472656"
"1701","42.99224090576172","42.99224090576172","42.99224090576172"
"1702","40.51280975341797","40.51280975341797","40.51280975341797"
"1703","38.722572326660156","38.722572326660156","38.722572326660156"
"1704","40.824283599853516","40.824283599853516","40.824283599853516"
"1705","39.206180572509766","39.206180572509766","39.206180572509766"
"1706","31.710134506225586","31.710134506225586","31.710134506225586"
"1707","46.619937896728516","46.619937896728516","46.619937896728516"
"1708","45.425296783447266","45.425296783447266","45.425296783447266"
"1709","34.870643615722656","34.870643615722656","34.870643615722656"
"1710","31.35945701599121","31.35945701599121","31.35945701599121"
"1711","44.695438385009766","44.695438385009766","44.695438385009766"
"1712","41.36159133911133","41.36159133911133","41.36159133911133"
"1713","45.5832633972168","45.5832633972168","45.5832633972168"
"1714","40.27501678466797","40.27501678466797","40.27501678466797"
"1715","34.024749755859375","34.024749755859375","34.024749755859375"
"1716","40.13725280761719","40.13725280761719","40.13725280761719"
"1717","44.27494812011719","44.27494812011719","44.27494812011719"
"1718","46.68912887573242","46.68912887573242","46.68912887573242"
"1719","43.859458923339844","43.859458923339844","43.859458923339844"
"1720","41.57316207885742","41.57316207885742","41.57316207885742"
"1721","34.91408920288086","34.91408920288086","34.91408920288086"
"1722","40.53559875488281","40.53559875488281","40.53559875488281"
"1723","46.464481353759766","46.464481353759766","46.464481353759766"
"1724","42.11030197143555","42.11030197143555","42.11030197143555"
"1725","45.66572952270508","45.66572952270508","45.66572952270508"
"1726","43.5572624206543","43.5572624206543","43.5572624206543"
"1727","39.00082015991211","39.00082015991211","39.00082015991211"
"1728","43.94900131225586","43.94900131225586","43.94900131225586"
"1729","42.8886604309082","42.8886604309082","42.8886604309082"
"1730","36.16349792480469","36.16349792480469","36.16349792480469"
"1731","38.10914611816406","38.10914611816406","38.10914611816406"
"1732","35.857303619384766","35.857303619384766","35.857303619384766"
"1733","39.92204666137695","39.92204666137695","39.92204666137695"
"1734","34.49562454223633","34.49562454223633","34.49562454223633"
"1735","28.95954132080078","28.95954132080078","28.95954132080078"
"1736","45.27203369140625","45.27203369140625","45.27203369140625"
"1737","32.13313674926758","32.13313674926758","32.13313674926758"
"1738","40.61310958862305","40.61310958862305","40.61310958862305"
"1739","42.946006774902344","42.946006774902344","42.946006774902344"
"1740","41.99871063232422","41.99871063232422","41.99871063232422"
"1741","39.26525115966797","39.26525115966797","39.26525115966797"
"1742","33.814109802246094","33.814109802246094","33.814109802246094"
"1743","44.81660461425781","44.81660461425781","44.81660461425781"
"1744","43.261287689208984","43.261287689208984","43.261287689208984"
"1745","41.66640853881836","41.66640853881836","41.66640853881836"
"1746","38.42045593261719","38.42045593261719","38.42045593261719"
"1747","42.78797912597656","42.78797912597656","42.78797912597656"
"1748","38.59922790527344","38.59922790527344","38.59922790527344"
"1749","37.35044479370117","37.35044479370117","37.35044479370117"
"1750","35.448974609375","35.448974609375","35.448974609375"
"1751","31.09670639038086","31.09670639038086","31.09670639038086"
"1752","38.791316986083984","38.791316986083984","38.791316986083984"
"1753","35.08224105834961","35.08224105834961","35.08224105834961"
"1754","34.377628326416016","34.377628326416016","34.377628326416016"
"1755","35.283607482910156","35.283607482910156","35.283607482910156"
"1756","46.786502838134766","46.786502838134766","46.786502838134766"
"1757","37.259315490722656","37.259315490722656","37.259315490722656"
"1758","43.692726135253906","43.692726135253906","43.692726135253906"
"1759","37.62989044189453","37.62989044189453","37.62989044189453"
"1760","42.61305236816406","42.61305236816406","42.61305236816406"
"1761","39.58926010131836","39.58926010131836","39.58926010131836"
"1762","46.30860900878906","46.30860900878906","46.30860900878906"
"1763","43.65141677856445","43.65141677856445","43.65141677856445"
"1764","43.747352600097656","43.747352600097656","43.747352600097656"
"1765","32.524391174316406","32.524391174316406","32.524391174316406"
"1766","44.17040252685547","44.17040252685547","44.17040252685547"
"1767","34.67033767700195","34.67033767700195","34.67033767700195"
"1768","31.234481811523438","31.234481811523438","31.234481811523438"
"1769","48.165775299072266","48.165775299072266","48.165775299072266"
"1770","32.70322036743164","32.70322036743164","32.70322036743164"
"1771","36.370906829833984","36.370906829833984","36.370906829833984"
"1772","34.44788360595703","34.44788360595703","34.44788360595703"
"1773","41.92097473144531","41.92097473144531","41.92097473144531"
"1774","39.385623931884766","39.385623931884766","39.385623931884766"
"1775","43.91822052001953","43.91822052001953","43.91822052001953"
"1776","40.8548698425293","40.8548698425293","40.8548698425293"
"1777","37.4515266418457","37.4515266418457","37.4515266418457"
"1778","42.72983932495117","42.72983932495117","42.72983932495117"
"1779","45.542388916015625","45.542388916015625","45.542388916015625"
"1780","46.13181686401367","46.13181686401367","46.13181686401367"
"1781","43.69140625","43.69140625","43.69140625"
"1782","37.31062316894531","37.31062316894531","37.31062316894531"
"1783","42.88813781738281","42.88813781738281","42.88813781738281"
"1784","43.80624008178711","43.80624008178711","43.80624008178711"
"1785","41.049495697021484","41.049495697021484","41.049495697021484"
"1786","37.787261962890625","37.787261962890625","37.787261962890625"
"1787","35.420875549316406","35.420875549316406","35.420875549316406"
"1788","38.18324661254883","38.18324661254883","38.18324661254883"
"1789","41.1468505859375","41.1468505859375","41.1468505859375"
"1790","47.16555404663086","47.16555404663086","47.16555404663086"
"1791","42.307777404785156","42.307777404785156","42.307777404785156"
"1792","41.34436798095703","41.34436798095703","41.34436798095703"
"1793","38.08632278442383","38.08632278442383","38.08632278442383"
"1794","39.38105010986328","39.38105010986328","39.38105010986328"
"1795","36.71181869506836","36.71181869506836","36.71181869506836"
"1796","46.46307373046875","46.46307373046875","46.46307373046875"
"1797","39.838626861572266","39.838626861572266","39.838626861572266"
"1798","43.93602752685547","43.93602752685547","43.93602752685547"
"1801","43.5850715637207","43.5850715637207","43.5850715637207"
"1802","36.50771713256836","36.50771713256836","36.50771713256836"
"1803","41.776702880859375","41.776702880859375","41.776702880859375"
"1804","43.51191711425781","43.51191711425781","43.51191711425781"
"1805","34.424110412597656","34.424110412597656","34.424110412597656"
"1806","34.961334228515625","34.961334228515625","34.961334228515625"
"1807","44.5860481262207","44.5860481262207","44.5860481262207"
"1808","38.743961334228516","38.743961334228516","38.743961334228516"
"1809","37.57351303100586","37.57351303100586","37.57351303100586"
"1810","41.884666442871094","41.884666442871094","41.884666442871094"
"1811","34.44538497924805","34.44538497924805","34.44538497924805"
"1812","36.94868469238281","36.94868469238281","36.94868469238281"
"1813","42.214969635009766","42.214969635009766","42.214969635009766"
"1814","41.81230545043945","41.81230545043945","41.81230545043945"
"1815","40.97874069213867","40.97874069213867","40.97874069213867"
"1816","41.181968688964844","41.181968688964844","41.181968688964844"
"1817","47.23733139038086","47.23733139038086","47.23733139038086"
"1818","45.49406433105469","45.49406433105469","45.49406433105469"
"1819","39.22408676147461","39.22408676147461","39.22408676147461"
"1820","38.6839714050293","38.6839714050293","38.6839714050293"
"1821","33.429630279541016","33.429630279541016","33.429630279541016"
"1822","37.091529846191406","37.091529846191406","37.091529846191406"
"1823","44.142372131347656","44.142372131347656","44.142372131347656"
"1824","45.708065032958984","45.708065032958984","45.708065032958984"
"1825","47.00688934326172","47.00688934326172","47.00688934326172"
"1826","45.83084487915039","45.83084487915039","45.83084487915039"
"1827","43.655364990234375","43.655364990234375","43.655364990234375"
"1828","33.44446563720703","33.44446563720703","33.44446563720703"
"1829","35.35493469238281","35.35493469238281","35.35493469238281"
"1830","43.84476852416992","43.84476852416992","43.84476852416992"
"1831","39.3491325378418","39.3491325378418","39.3491325378418"
"1832","34.91838836669922","34.91838836669922","34.91838836669922"
"1833","36.78521728515625","36.78521728515625","36.78521728515625"
"1834","42.90940475463867","42.90940475463867","42.90940475463867"
"1835","43.078617095947266","43.078617095947266","43.078617095947266"
"1836","47.02577590942383","47.02577590942383","47.02577590942383"
"1837","33.788089752197266","33.788089752197266","33.788089752197266"
"1838","43.02747344970703","43.02747344970703","43.02747344970703"
"1839","43.406646728515625","43.406646728515625","43.406646728515625"
"1840","36.4605712890625","36.4605712890625","36.4605712890625"
"1841","36.60002899169922","36.60002899169922","36.60002899169922"
"1842","44.57564926147461","44.57564926147461","44.57564926147461"
"1843","44.83542251586914","44.83542251586914","44.83542251586914"
"1844","45.15877914428711","45.15877914428711","45.15877914428711"
"1845","43.6662712097168","43.6662712097168","43.6662712097168"
"1846","42.52745819091797","42.52745819091797","42.52745819091797"
"1847","40.845924377441406","40.845924377441406","40.845924377441406"
"1848","45.91896057128906","45.91896057128906","45.91896057128906"
"1849","35.87266159057617","35.87266159057617","35.87266159057617"
"1850","42.40425491333008","42.40425491333008","42.40425491333008"
"1851","37.778533935546875","37.778533935546875","37.778533935546875"
"1852","37.74785232543945","37.74785232543945","37.74785232543945"
"1853","37.13201904296875","37.13201904296875","37.13201904296875"
"1854","38.27903366088867","38.27903366088867","38.27903366088867"
"1855","38.30413055419922","38.30413055419922","38.30413055419922"
"1856","32.64399719238281","32.64399719238281","32.64399719238281"
"1857","34.479827880859375","34.479827880859375","34.479827880859375"
"1858","41.47738265991211","41.47738265991211","41.47738265991211"
"1859","41.4791145324707","41.4791145324707","41.4791145324707"
"1860","45.84743881225586","45.84743881225586","45.84743881225586"
"1861","39.74683380126953","39.74683380126953","39.74683380126953"
"1862","39.908714294433594","39.908714294433594","39.908714294433594"
"1863","41.199947357177734","41.199947357177734","41.199947357177734"
"1864","45.12998580932617","45.12998580932617","45.12998580932617"
"1865","42.541324615478516","42.541324615478516","42.541324615478516"
"1866","47.13155746459961","47.13155746459961","47.13155746459961"
"1867","36.86506271362305","36.86506271362305","36.86506271362305"
"1868","34.57667922973633","34.57667922973633","34.57667922973633"
"1869","41.42351531982422","41.42351531982422","41.42351531982422"
"1870","35.49256134033203","35.49256134033203","35.49256134033203"
"1871","40.69929122924805","40.69929122924805","40.69929122924805"
"1872","43.476600646972656","43.476600646972656","43.476600646972656"
"1873","41.63226318359375","41.63226318359375","41.63226318359375"
"1874","31.99833106994629","31.99833106994629","31.99833106994629"
"1875","30.249744415283203","30.249744415283203","30.249744415283203"
"1876","43.67058181762695","43.67058181762695","43.67058181762695"
"1877","33.4880485534668","33.4880485534668","33.4880485534668"
"1878","47.713504791259766","47.713504791259766","47.713504791259766"
"1879","35.41255569458008","35.41255569458008","35.41255569458008"
"1880","42.16123962402344","42.16123962402344","42.16123962402344"
"1881","40.524871826171875","40.524871826171875","40.524871826171875"
"1882","35.97608184814453","35.97608184814453","35.97608184814453"
"1883","35.29445266723633","35.29445266723633","35.29445266723633"
"1884","34.44780731201172","34.44780731201172","34.44780731201172"
"1885","40.14009475708008","40.14009475708008","40.14009475708008"
"1886","38.18003845214844","38.18003845214844","38.18003845214844"
"1887","38.143455505371094","38.143455505371094","38.143455505371094"
"1888","44.78498458862305","44.78498458862305","44.78498458862305"
"1889","43.0506706237793","43.0506706237793","43.0506706237793"
"1890","33.6014518737793","33.6014518737793","33.6014518737793"
"1891","43.12448501586914","43.12448501586914","43.12448501586914"
"1892","42.278865814208984","42.278865814208984","42.278865814208984"
"1893","34.06660079956055","34.06660079956055","34.06660079956055"
"1894","45.36503219604492","45.36503219604492","45.36503219604492"
"1895","36.28910827636719","36.28910827636719","36.28910827636719"
