"Step","serene-sun-203 - test/psnr_scat","serene-sun-203 - test/psnr_scat__MIN","serene-sun-203 - test/psnr_scat__MAX"
"1032","37.449153900146484","37.449153900146484","37.449153900146484"
"1033","41.425270080566406","41.425270080566406","41.425270080566406"
"1034","36.70883560180664","36.70883560180664","36.70883560180664"
"1035","34.6591682434082","34.6591682434082","34.6591682434082"
"1036","40.074153900146484","40.074153900146484","40.074153900146484"
"1037","34.12553405761719","34.12553405761719","34.12553405761719"
"1038","43.52855682373047","43.52855682373047","43.52855682373047"
"1039","38.03885269165039","38.03885269165039","38.03885269165039"
"1040","38.81134796142578","38.81134796142578","38.81134796142578"
"1041","36.72843551635742","36.72843551635742","36.72843551635742"
"1042","37.87806701660156","37.87806701660156","37.87806701660156"
"1043","36.58443832397461","36.58443832397461","36.58443832397461"
"1044","33.72456741333008","33.72456741333008","33.72456741333008"
"1045","37.1949462890625","37.1949462890625","37.1949462890625"
"1046","38.02016830444336","38.02016830444336","38.02016830444336"
"1047","34.04124069213867","34.04124069213867","34.04124069213867"
"1048","37.18880081176758","37.18880081176758","37.18880081176758"
"1049","36.26808166503906","36.26808166503906","36.26808166503906"
"1051","33.92959976196289","33.92959976196289","33.92959976196289"
"1052","36.03521728515625","36.03521728515625","36.03521728515625"
"1053","34.864322662353516","34.864322662353516","34.864322662353516"
"1054","37.83408737182617","37.83408737182617","37.83408737182617"
"1055","38.82025146484375","38.82025146484375","38.82025146484375"
"1056","35.73468780517578","35.73468780517578","35.73468780517578"
"1057","34.59246063232422","34.59246063232422","34.59246063232422"
"1058","30.660245895385742","30.660245895385742","30.660245895385742"
"1059","39.6297607421875","39.6297607421875","39.6297607421875"
"1060","33.535240173339844","33.535240173339844","33.535240173339844"
"1061","39.220672607421875","39.220672607421875","39.220672607421875"
"1062","37.795318603515625","37.795318603515625","37.795318603515625"
"1063","36.218605041503906","36.218605041503906","36.218605041503906"
"1064","38.993370056152344","38.993370056152344","38.993370056152344"
"1065","38.32354736328125","38.32354736328125","38.32354736328125"
"1066","35.67731857299805","35.67731857299805","35.67731857299805"
"1067","30.953338623046875","30.953338623046875","30.953338623046875"
"1068","37.855003356933594","37.855003356933594","37.855003356933594"
"1069","40.42656707763672","40.42656707763672","40.42656707763672"
"1070","42.64585494995117","42.64585494995117","42.64585494995117"
"1071","46.43598175048828","46.43598175048828","46.43598175048828"
"1072","33.608482360839844","33.608482360839844","33.608482360839844"
"1073","34.332542419433594","34.332542419433594","34.332542419433594"
"1074","43.76471710205078","43.76471710205078","43.76471710205078"
"1075","38.91359329223633","38.91359329223633","38.91359329223633"
"1076","39.906246185302734","39.906246185302734","39.906246185302734"
"1077","37.61989212036133","37.61989212036133","37.61989212036133"
"1078","33.34864807128906","33.34864807128906","33.34864807128906"
"1079","43.44872283935547","43.44872283935547","43.44872283935547"
"1080","45.22478103637695","45.22478103637695","45.22478103637695"
"1081","34.00041961669922","34.00041961669922","34.00041961669922"
"1082","32.07160186767578","32.07160186767578","32.07160186767578"
"1084","37.201412200927734","37.201412200927734","37.201412200927734"
"1085","32.51525115966797","32.51525115966797","32.51525115966797"
"1086","31.09794807434082","31.09794807434082","31.09794807434082"
"1087","37.877655029296875","37.877655029296875","37.877655029296875"
"1088","40.056922912597656","40.056922912597656","40.056922912597656"
"1089","41.404788970947266","41.404788970947266","41.404788970947266"
"1090","35.61684036254883","35.61684036254883","35.61684036254883"
"1091","41.037384033203125","41.037384033203125","41.037384033203125"
"1092","46.56177520751953","46.56177520751953","46.56177520751953"
"1093","30.249305725097656","30.249305725097656","30.249305725097656"
"1094","37.42186737060547","37.42186737060547","37.42186737060547"
"1095","26.58914566040039","26.58914566040039","26.58914566040039"
"1096","40.09244155883789","40.09244155883789","40.09244155883789"
"1097","37.74307632446289","37.74307632446289","37.74307632446289"
"1098","31.640491485595703","31.640491485595703","31.640491485595703"
"1099","36.91798782348633","36.91798782348633","36.91798782348633"
"1101","37.362239837646484","37.362239837646484","37.362239837646484"
"1102","32.110572814941406","32.110572814941406","32.110572814941406"
"1103","38.2181396484375","38.2181396484375","38.2181396484375"
"1104","33.89958572387695","33.89958572387695","33.89958572387695"
"1105","39.55813980102539","39.55813980102539","39.55813980102539"
"1106","41.25095748901367","41.25095748901367","41.25095748901367"
"1107","34.08161926269531","34.08161926269531","34.08161926269531"
"1108","32.112892150878906","32.112892150878906","32.112892150878906"
"1109","38.14237594604492","38.14237594604492","38.14237594604492"
"1110","27.665504455566406","27.665504455566406","27.665504455566406"
"1111","31.65888023376465","31.65888023376465","31.65888023376465"
"1112","36.23288345336914","36.23288345336914","36.23288345336914"
"1113","38.78874969482422","38.78874969482422","38.78874969482422"
"1114","33.54251480102539","33.54251480102539","33.54251480102539"
"1115","42.45826721191406","42.45826721191406","42.45826721191406"
"1116","31.65959358215332","31.65959358215332","31.65959358215332"
"1118","37.238765716552734","37.238765716552734","37.238765716552734"
"1119","36.474281311035156","36.474281311035156","36.474281311035156"
"1120","29.2023868560791","29.2023868560791","29.2023868560791"
"1121","35.48078918457031","35.48078918457031","35.48078918457031"
"1122","38.638919830322266","38.638919830322266","38.638919830322266"
"1123","34.43272018432617","34.43272018432617","34.43272018432617"
"1124","31.575450897216797","31.575450897216797","31.575450897216797"
"1125","38.60147476196289","38.60147476196289","38.60147476196289"
"1126","42.231727600097656","42.231727600097656","42.231727600097656"
"1127","27.844467163085938","27.844467163085938","27.844467163085938"
"1128","46.258934020996094","46.258934020996094","46.258934020996094"
"1129","40.155128479003906","40.155128479003906","40.155128479003906"
"1130","36.96243667602539","36.96243667602539","36.96243667602539"
"1131","39.22763442993164","39.22763442993164","39.22763442993164"
"1132","40.17326736450195","40.17326736450195","40.17326736450195"
"1133","36.59443283081055","36.59443283081055","36.59443283081055"
"1134","32.61992263793945","32.61992263793945","32.61992263793945"
"1135","32.49110794067383","32.49110794067383","32.49110794067383"
"1136","38.900943756103516","38.900943756103516","38.900943756103516"
"1137","38.159183502197266","38.159183502197266","38.159183502197266"
"1138","37.85685729980469","37.85685729980469","37.85685729980469"
"1139","30.571224212646484","30.571224212646484","30.571224212646484"
"1140","30.259212493896484","30.259212493896484","30.259212493896484"
"1141","37.45478439331055","37.45478439331055","37.45478439331055"
"1142","37.499847412109375","37.499847412109375","37.499847412109375"
"1143","37.946380615234375","37.946380615234375","37.946380615234375"
"1144","38.69788360595703","38.69788360595703","38.69788360595703"
"1145","44.324371337890625","44.324371337890625","44.324371337890625"
"1146","37.54787826538086","37.54787826538086","37.54787826538086"
"1147","35.242374420166016","35.242374420166016","35.242374420166016"
"1148","35.947471618652344","35.947471618652344","35.947471618652344"
"1149","36.35322570800781","36.35322570800781","36.35322570800781"
"1151","28.50838279724121","28.50838279724121","28.50838279724121"
"1152","37.8598747253418","37.8598747253418","37.8598747253418"
"1153","38.95505142211914","38.95505142211914","38.95505142211914"
"1154","41.60716247558594","41.60716247558594","41.60716247558594"
"1155","32.03459167480469","32.03459167480469","32.03459167480469"
"1156","38.12550735473633","38.12550735473633","38.12550735473633"
"1157","37.1649055480957","37.1649055480957","37.1649055480957"
"1158","38.175228118896484","38.175228118896484","38.175228118896484"
"1159","36.655059814453125","36.655059814453125","36.655059814453125"
"1160","33.13056182861328","33.13056182861328","33.13056182861328"
"1161","32.73766326904297","32.73766326904297","32.73766326904297"
"1162","34.1739501953125","34.1739501953125","34.1739501953125"
"1163","47.18196487426758","47.18196487426758","47.18196487426758"
"1164","37.98357391357422","37.98357391357422","37.98357391357422"
"1165","33.803524017333984","33.803524017333984","33.803524017333984"
"1166","41.09579849243164","41.09579849243164","41.09579849243164"
"1167","40.571510314941406","40.571510314941406","40.571510314941406"
"1168","37.59402084350586","37.59402084350586","37.59402084350586"
"1169","39.89752197265625","39.89752197265625","39.89752197265625"
"1170","32.5970573425293","32.5970573425293","32.5970573425293"
"1171","33.983463287353516","33.983463287353516","33.983463287353516"
"1172","40.679325103759766","40.679325103759766","40.679325103759766"
"1173","36.57634735107422","36.57634735107422","36.57634735107422"
"1174","36.760616302490234","36.760616302490234","36.760616302490234"
"1175","37.92377471923828","37.92377471923828","37.92377471923828"
"1176","38.60856628417969","38.60856628417969","38.60856628417969"
"1177","46.41181182861328","46.41181182861328","46.41181182861328"
"1178","46.068153381347656","46.068153381347656","46.068153381347656"
"1179","42.6480598449707","42.6480598449707","42.6480598449707"
"1180","34.684303283691406","34.684303283691406","34.684303283691406"
"1181","37.26078414916992","37.26078414916992","37.26078414916992"
"1182","35.80910873413086","35.80910873413086","35.80910873413086"
"1184","38.71422576904297","38.71422576904297","38.71422576904297"
"1185","38.638824462890625","38.638824462890625","38.638824462890625"
"1186","32.60374069213867","32.60374069213867","32.60374069213867"
"1187","36.19693374633789","36.19693374633789","36.19693374633789"
"1188","40.25780487060547","40.25780487060547","40.25780487060547"
"1189","38.894012451171875","38.894012451171875","38.894012451171875"
"1190","46.87002944946289","46.87002944946289","46.87002944946289"
"1191","39.40813064575195","39.40813064575195","39.40813064575195"
"1192","34.29098129272461","34.29098129272461","34.29098129272461"
"1193","37.001163482666016","37.001163482666016","37.001163482666016"
"1194","38.16243362426758","38.16243362426758","38.16243362426758"
"1195","30.113704681396484","30.113704681396484","30.113704681396484"
"1196","37.37373352050781","37.37373352050781","37.37373352050781"
"1197","35.98949432373047","35.98949432373047","35.98949432373047"
"1198","28.29241371154785","28.29241371154785","28.29241371154785"
"1199","36.285030364990234","36.285030364990234","36.285030364990234"
"1201","37.37541580200195","37.37541580200195","37.37541580200195"
"1202","35.04341125488281","35.04341125488281","35.04341125488281"
"1203","33.155311584472656","33.155311584472656","33.155311584472656"
"1204","36.35514450073242","36.35514450073242","36.35514450073242"
"1205","38.858604431152344","38.858604431152344","38.858604431152344"
"1206","39.0028076171875","39.0028076171875","39.0028076171875"
"1207","32.0532112121582","32.0532112121582","32.0532112121582"
"1208","37.78304672241211","37.78304672241211","37.78304672241211"
"1209","29.660104751586914","29.660104751586914","29.660104751586914"
"1210","36.9453125","36.9453125","36.9453125"
"1211","36.01887130737305","36.01887130737305","36.01887130737305"
"1212","42.16497802734375","42.16497802734375","42.16497802734375"
"1213","39.309669494628906","39.309669494628906","39.309669494628906"
"1214","32.010955810546875","32.010955810546875","32.010955810546875"
"1215","46.2567024230957","46.2567024230957","46.2567024230957"
"1216","39.189353942871094","39.189353942871094","39.189353942871094"
"1218","46.080726623535156","46.080726623535156","46.080726623535156"
"1219","36.42844009399414","36.42844009399414","36.42844009399414"
"1220","33.279788970947266","33.279788970947266","33.279788970947266"
"1221","39.645973205566406","39.645973205566406","39.645973205566406"
"1222","35.86734390258789","35.86734390258789","35.86734390258789"
"1223","35.460174560546875","35.460174560546875","35.460174560546875"
"1224","37.92284393310547","37.92284393310547","37.92284393310547"
"1225","37.74324417114258","37.74324417114258","37.74324417114258"
"1226","38.42115783691406","38.42115783691406","38.42115783691406"
"1227","47.80054473876953","47.80054473876953","47.80054473876953"
"1228","38.97956085205078","38.97956085205078","38.97956085205078"
"1229","39.44634246826172","39.44634246826172","39.44634246826172"
"1230","40.030391693115234","40.030391693115234","40.030391693115234"
"1231","40.5350227355957","40.5350227355957","40.5350227355957"
"1232","37.78014373779297","37.78014373779297","37.78014373779297"
"1233","36.59036636352539","36.59036636352539","36.59036636352539"
"1234","47.108882904052734","47.108882904052734","47.108882904052734"
"1235","38.2306022644043","38.2306022644043","38.2306022644043"
"1236","38.272335052490234","38.272335052490234","38.272335052490234"
"1237","41.578338623046875","41.578338623046875","41.578338623046875"
"1238","45.65538787841797","45.65538787841797","45.65538787841797"
"1239","30.629594802856445","30.629594802856445","30.629594802856445"
"1240","35.72206497192383","35.72206497192383","35.72206497192383"
"1241","37.75777816772461","37.75777816772461","37.75777816772461"
"1242","35.025875091552734","35.025875091552734","35.025875091552734"
"1243","37.281761169433594","37.281761169433594","37.281761169433594"
"1244","38.057369232177734","38.057369232177734","38.057369232177734"
"1245","29.134164810180664","29.134164810180664","29.134164810180664"
"1246","32.14569091796875","32.14569091796875","32.14569091796875"
"1247","37.76594543457031","37.76594543457031","37.76594543457031"
"1248","31.204944610595703","31.204944610595703","31.204944610595703"
"1249","40.38877868652344","40.38877868652344","40.38877868652344"
"1251","42.01503372192383","42.01503372192383","42.01503372192383"
"1252","35.449100494384766","35.449100494384766","35.449100494384766"
"1253","34.1192512512207","34.1192512512207","34.1192512512207"
"1254","39.670570373535156","39.670570373535156","39.670570373535156"
"1255","31.421972274780273","31.421972274780273","31.421972274780273"
"1256","33.72978210449219","33.72978210449219","33.72978210449219"
"1257","38.52949905395508","38.52949905395508","38.52949905395508"
"1258","38.67282485961914","38.67282485961914","38.67282485961914"
"1259","47.184242248535156","47.184242248535156","47.184242248535156"
"1260","47.1906623840332","47.1906623840332","47.1906623840332"
"1261","47.34085464477539","47.34085464477539","47.34085464477539"
"1262","39.52503204345703","39.52503204345703","39.52503204345703"
"1263","29.11193084716797","29.11193084716797","29.11193084716797"
"1264","38.583335876464844","38.583335876464844","38.583335876464844"
"1265","37.66168975830078","37.66168975830078","37.66168975830078"
"1266","36.9680061340332","36.9680061340332","36.9680061340332"
"1267","36.17829895019531","36.17829895019531","36.17829895019531"
"1268","39.12336730957031","39.12336730957031","39.12336730957031"
"1269","35.292564392089844","35.292564392089844","35.292564392089844"
"1270","44.95586395263672","44.95586395263672","44.95586395263672"
"1271","34.08774185180664","34.08774185180664","34.08774185180664"
"1272","35.287139892578125","35.287139892578125","35.287139892578125"
"1273","36.267826080322266","36.267826080322266","36.267826080322266"
"1274","37.793270111083984","37.793270111083984","37.793270111083984"
"1275","31.929950714111328","31.929950714111328","31.929950714111328"
"1276","34.30475997924805","34.30475997924805","34.30475997924805"
"1277","37.55336380004883","37.55336380004883","37.55336380004883"
"1278","41.681243896484375","41.681243896484375","41.681243896484375"
"1279","38.90369415283203","38.90369415283203","38.90369415283203"
"1280","32.88384246826172","32.88384246826172","32.88384246826172"
"1281","38.63076400756836","38.63076400756836","38.63076400756836"
"1282","38.96113204956055","38.96113204956055","38.96113204956055"
"1284","44.14820861816406","44.14820861816406","44.14820861816406"
"1285","38.57746887207031","38.57746887207031","38.57746887207031"
"1286","33.741580963134766","33.741580963134766","33.741580963134766"
"1287","40.20720291137695","40.20720291137695","40.20720291137695"
"1288","38.71567916870117","38.71567916870117","38.71567916870117"
"1289","46.56620407104492","46.56620407104492","46.56620407104492"
"1290","41.812774658203125","41.812774658203125","41.812774658203125"
"1291","33.624107360839844","33.624107360839844","33.624107360839844"
"1292","40.074398040771484","40.074398040771484","40.074398040771484"
"1293","41.7409553527832","41.7409553527832","41.7409553527832"
"1294","38.16131591796875","38.16131591796875","38.16131591796875"
"1295","37.64817810058594","37.64817810058594","37.64817810058594"
"1296","42.61299133300781","42.61299133300781","42.61299133300781"
"1297","46.47736358642578","46.47736358642578","46.47736358642578"
"1298","29.026853561401367","29.026853561401367","29.026853561401367"
"1299","36.32119369506836","36.32119369506836","36.32119369506836"
"1301","37.67930603027344","37.67930603027344","37.67930603027344"
"1302","33.07761001586914","33.07761001586914","33.07761001586914"
"1303","39.72071838378906","39.72071838378906","39.72071838378906"
"1304","33.981971740722656","33.981971740722656","33.981971740722656"
"1305","39.722869873046875","39.722869873046875","39.722869873046875"
"1306","37.44370651245117","37.44370651245117","37.44370651245117"
"1307","32.75381851196289","32.75381851196289","32.75381851196289"
"1308","33.55543899536133","33.55543899536133","33.55543899536133"
"1309","36.78513717651367","36.78513717651367","36.78513717651367"
"1310","28.43112564086914","28.43112564086914","28.43112564086914"
"1311","33.22770309448242","33.22770309448242","33.22770309448242"
"1312","37.453590393066406","37.453590393066406","37.453590393066406"
"1313","37.948944091796875","37.948944091796875","37.948944091796875"
"1314","38.68693161010742","38.68693161010742","38.68693161010742"
"1315","31.043916702270508","31.043916702270508","31.043916702270508"
"1316","47.13338088989258","47.13338088989258","47.13338088989258"
"1318","38.69147872924805","38.69147872924805","38.69147872924805"
"1319","39.43685531616211","39.43685531616211","39.43685531616211"
"1320","37.13559341430664","37.13559341430664","37.13559341430664"
"1321","36.60614776611328","36.60614776611328","36.60614776611328"
"1322","47.34169006347656","47.34169006347656","47.34169006347656"
"1323","35.26364517211914","35.26364517211914","35.26364517211914"
"1324","43.04111099243164","43.04111099243164","43.04111099243164"
"1325","35.974369049072266","35.974369049072266","35.974369049072266"
"1326","36.399593353271484","36.399593353271484","36.399593353271484"
"1327","38.05870819091797","38.05870819091797","38.05870819091797"
"1328","39.89973068237305","39.89973068237305","39.89973068237305"
"1329","39.70414352416992","39.70414352416992","39.70414352416992"
"1330","40.581703186035156","40.581703186035156","40.581703186035156"
"1331","38.07813262939453","38.07813262939453","38.07813262939453"
"1332","36.59809494018555","36.59809494018555","36.59809494018555"
"1333","36.071922302246094","36.071922302246094","36.071922302246094"
"1334","39.083099365234375","39.083099365234375","39.083099365234375"
"1335","35.0771369934082","35.0771369934082","35.0771369934082"
"1336","43.378204345703125","43.378204345703125","43.378204345703125"
"1337","36.78792190551758","36.78792190551758","36.78792190551758"
"1338","34.21971893310547","34.21971893310547","34.21971893310547"
"1339","33.73412322998047","33.73412322998047","33.73412322998047"
"1340","33.31226348876953","33.31226348876953","33.31226348876953"
"1341","37.7486572265625","37.7486572265625","37.7486572265625"
"1342","36.68806457519531","36.68806457519531","36.68806457519531"
"1343","32.24570846557617","32.24570846557617","32.24570846557617"
"1344","37.606483459472656","37.606483459472656","37.606483459472656"
"1345","30.9720516204834","30.9720516204834","30.9720516204834"
"1346","29.920438766479492","29.920438766479492","29.920438766479492"
"1347","37.5246467590332","37.5246467590332","37.5246467590332"
"1348","36.8144416809082","36.8144416809082","36.8144416809082"
"1349","34.95798873901367","34.95798873901367","34.95798873901367"
"1351","41.581581115722656","41.581581115722656","41.581581115722656"
"1352","26.82132911682129","26.82132911682129","26.82132911682129"
"1353","38.44570541381836","38.44570541381836","38.44570541381836"
"1354","38.05259704589844","38.05259704589844","38.05259704589844"
"1355","31.218963623046875","31.218963623046875","31.218963623046875"
